topic,payload,recv_ts
counter/1/0/0/0,116:1747635518797:,1747635518957
counter/1/0/0/0,117:1747635518797:,1747635518957
counter/1/0/0/0,118:1747635518797:,1747635518957
counter/1/0/0/0,119:1747635518797:,1747635518957
counter/1/0/0/0,120:1747635518797:,1747635518957
counter/1/0/0/0,121:1747635518797:,1747635518958
counter/1/0/0/0,122:1747635518797:,1747635518958
counter/1/0/0/0,123:1747635518797:,1747635518958
counter/1/0/0/0,124:1747635518797:,1747635518958
counter/1/0/0/0,125:1747635518797:,1747635518958
counter/1/0/0/0,126:1747635518797:,1747635518958
counter/1/0/0/0,127:1747635518797:,1747635518958
counter/1/0/0/0,128:1747635518798:,1747635518958
counter/1/0/0/0,129:1747635518798:,1747635518958
counter/1/0/0/0,130:1747635518798:,1747635518959
counter/1/0/0/0,131:1747635518798:,1747635518959
counter/1/0/0/0,132:1747635518798:,1747635518959
counter/1/0/0/0,133:1747635518798:,1747635518959
counter/1/0/0/0,134:1747635518798:,1747635518959
counter/1/0/0/0,135:1747635518798:,1747635518959
counter/1/0/0/0,136:1747635518798:,1747635518960
counter/1/0/0/0,137:1747635518798:,1747635518960
counter/1/0/0/0,138:1747635518798:,1747635518960
counter/1/0/0/0,139:1747635518798:,1747635518960
counter/1/0/0/0,140:1747635518798:,1747635518960
counter/1/0/0/0,141:1747635518798:,1747635518960
counter/1/0/0/0,142:1747635518798:,1747635518960
counter/1/0/0/0,143:1747635518798:,1747635518960
counter/1/0/0/0,144:1747635518798:,1747635518960
counter/1/0/0/0,145:1747635518798:,1747635518960
counter/1/0/0/0,146:1747635518798:,1747635518961
counter/1/0/0/0,147:1747635518798:,1747635518961
counter/1/0/0/0,148:1747635518798:,1747635518961
counter/1/0/0/0,149:1747635518798:,1747635518961
counter/1/0/0/0,150:1747635518798:,1747635518961
counter/1/0/0/0,151:1747635518798:,1747635518961
counter/1/0/0/0,152:1747635518798:,1747635518961
counter/1/0/0/0,153:1747635518798:,1747635518961
counter/1/0/0/0,154:1747635518798:,1747635518961
counter/1/0/0/0,155:1747635518798:,1747635518961
counter/1/0/0/0,156:1747635518798:,1747635518962
counter/1/0/0/0,157:1747635518798:,1747635518962
counter/1/0/0/0,158:1747635518798:,1747635518962
counter/1/0/0/0,159:1747635518798:,1747635518962
counter/1/0/0/0,160:1747635518798:,1747635518962
counter/1/0/0/0,161:1747635518798:,1747635518962
counter/1/0/0/0,162:1747635518798:,1747635518962
counter/1/0/0/0,163:1747635518798:,1747635518962
counter/1/0/0/0,164:1747635518798:,1747635518962
counter/1/0/0/0,165:1747635518798:,1747635518962
counter/1/0/0/0,166:1747635518798:,1747635518962
counter/1/0/0/0,167:1747635518798:,1747635518963
counter/1/0/0/0,168:1747635518798:,1747635518963
counter/1/0/0/0,169:1747635518798:,1747635518963
counter/1/0/0/0,170:1747635518798:,1747635518963
counter/1/0/0/0,171:1747635518798:,1747635518963
counter/1/0/0/0,172:1747635518798:,1747635518963
counter/1/0/0/0,173:1747635518798:,1747635518963
counter/1/0/0/0,174:1747635518799:,1747635518963
counter/1/0/0/0,175:1747635518799:,1747635518963
counter/1/0/0/0,176:1747635518799:,1747635518963
counter/1/0/0/0,177:1747635518799:,1747635518963
counter/1/0/0/0,178:1747635518799:,1747635518963
counter/1/0/0/0,179:1747635518799:,1747635518964
counter/1/0/0/0,180:1747635518799:,1747635518964
counter/1/0/0/0,181:1747635518799:,1747635518964
counter/1/0/0/0,182:1747635518799:,1747635518964
counter/1/0/0/0,183:1747635518799:,1747635518964
counter/1/0/0/0,184:1747635518799:,1747635518966
counter/1/0/0/0,185:1747635518799:,1747635518966
counter/1/0/0/0,186:1747635518799:,1747635518966
counter/1/0/0/0,187:1747635518799:,1747635518966
counter/1/0/0/0,188:1747635518799:,1747635518967
counter/1/0/0/0,189:1747635518799:,1747635518967
counter/1/0/0/0,190:1747635518799:,1747635518967
counter/1/0/0/0,191:1747635518799:,1747635518967
counter/1/0/0/0,192:1747635518799:,1747635518967
counter/1/0/0/0,193:1747635518799:,1747635518967
counter/1/0/0/0,194:1747635518799:,1747635518967
counter/1/0/0/0,195:1747635518799:,1747635518967
counter/1/0/0/0,196:1747635518799:,1747635518967
counter/1/0/0/0,197:1747635518799:,1747635518967
counter/1/0/0/0,198:1747635518799:,1747635518967
counter/1/0/0/0,199:1747635518799:,1747635518967
counter/1/0/0/0,200:1747635518799:,1747635518967
counter/1/0/0/0,201:1747635518799:,1747635518967
counter/1/0/0/0,202:1747635518799:,1747635518967
counter/1/0/0/0,203:1747635518799:,1747635518967
counter/1/0/0/0,204:1747635518799:,1747635518967
counter/1/0/0/0,205:1747635518799:,1747635518967
counter/1/0/0/0,206:1747635518799:,1747635518968
counter/1/0/0/0,207:1747635518799:,1747635518968
counter/1/0/0/0,208:1747635518799:,1747635518968
counter/1/0/0/0,209:1747635518799:,1747635518968
counter/1/0/0/0,210:1747635518799:,1747635518968
counter/1/0/0/0,211:1747635518799:,1747635518968
counter/1/0/0/0,212:1747635518799:,1747635518968
counter/1/0/0/0,213:1747635518799:,1747635518968
counter/1/0/0/0,214:1747635518799:,1747635518968
counter/1/0/0/0,215:1747635518799:,1747635518968
counter/1/0/0/0,216:1747635518799:,1747635518968
counter/1/0/0/0,217:1747635518799:,1747635518968
counter/1/0/0/0,218:1747635518799:,1747635518968
counter/1/0/0/0,219:1747635518799:,1747635518979
counter/1/0/0/0,220:1747635518799:,1747635518979
counter/1/0/0/0,221:1747635518799:,1747635518979
counter/1/0/0/0,222:1747635518799:,1747635518979
counter/1/0/0/0,223:1747635518799:,1747635518979
counter/1/0/0/0,224:1747635518799:,1747635518984
counter/1/0/0/0,225:1747635518799:,1747635518991
counter/1/0/0/0,226:1747635518799:,1747635518991
counter/1/0/0/0,227:1747635518799:,1747635518998
counter/1/0/0/0,228:1747635518800:,1747635519000
counter/1/0/0/0,229:1747635518800:,1747635519012
counter/1/0/0/0,230:1747635518800:,1747635519019
counter/1/0/0/0,231:1747635518800:,1747635519023
counter/1/0/0/0,232:1747635518800:,1747635519023
counter/1/0/0/0,233:1747635518800:,1747635519024
counter/1/0/0/0,234:1747635518800:,1747635519024
counter/1/0/0/0,235:1747635518800:,1747635519024
counter/1/0/0/0,236:1747635518800:,1747635519024
counter/1/0/0/0,237:1747635518800:,1747635519026
counter/1/0/0/0,238:1747635518800:,1747635519043
counter/1/0/0/0,239:1747635518800:,1747635519055
counter/1/0/0/0,240:1747635518800:,1747635519055
counter/1/0/0/0,241:1747635518800:,1747635519055
counter/1/0/0/0,242:1747635518800:,1747635519055
counter/1/0/0/0,243:1747635518800:,1747635519055
counter/1/0/0/0,244:1747635518800:,1747635519055
counter/1/0/0/0,245:1747635518800:,1747635519055
counter/1/0/0/0,246:1747635518800:,1747635519074
counter/1/0/0/0,247:1747635518800:,1747635519088
counter/1/0/0/0,248:1747635518800:,1747635519088
counter/1/0/0/0,249:1747635518800:,1747635519088
counter/1/0/0/0,250:1747635518800:,1747635519088
counter/1/0/0/0,251:1747635518800:,1747635519089
counter/1/0/0/0,252:1747635518800:,1747635519089
counter/1/0/0/0,253:1747635518800:,1747635519089
counter/1/0/0/0,254:1747635518800:,1747635519091
counter/1/0/0/0,255:1747635518800:,1747635519095
counter/1/0/0/0,256:1747635518800:,1747635519096
counter/1/0/0/0,257:1747635518800:,1747635519097
counter/1/0/0/0,258:1747635518800:,1747635519097
counter/1/0/0/0,259:1747635518800:,1747635519097
counter/1/0/0/0,260:1747635518800:,1747635519097
counter/1/0/0/0,261:1747635518800:,1747635519114
counter/1/0/0/0,262:1747635518800:,1747635519114
counter/1/0/0/0,263:1747635518800:,1747635519114
counter/1/0/0/0,264:1747635518800:,1747635519115
counter/1/0/0/0,265:1747635518800:,1747635519115
counter/1/0/0/0,266:1747635518800:,1747635519115
counter/1/0/0/0,267:1747635518800:,1747635519115
counter/1/0/0/0,268:1747635518800:,1747635519115
counter/1/0/0/0,269:1747635518800:,1747635519115
counter/1/0/0/0,270:1747635518800:,1747635519115
counter/1/0/0/0,271:1747635518800:,1747635519115
counter/1/0/0/0,272:1747635518800:,1747635519115
counter/1/0/0/0,273:1747635518800:,1747635519115
counter/1/0/0/0,274:1747635518800:,1747635519115
counter/1/0/0/0,275:1747635518800:,1747635519115
counter/1/0/0/0,276:1747635518800:,1747635519115
counter/1/0/0/0,277:1747635518801:,1747635519115
counter/1/0/0/0,278:1747635518801:,1747635519115
counter/1/0/0/0,279:1747635518801:,1747635519115
counter/1/0/0/0,280:1747635518801:,1747635519115
counter/1/0/0/0,281:1747635518801:,1747635519116
counter/1/0/0/0,282:1747635518801:,1747635519116
counter/1/0/0/0,283:1747635518801:,1747635519116
counter/1/0/0/0,284:1747635518801:,1747635519116
counter/1/0/0/0,285:1747635518801:,1747635519116
counter/1/0/0/0,286:1747635518801:,1747635519116
counter/1/0/0/0,287:1747635518801:,1747635519116
counter/1/0/0/0,288:1747635518801:,1747635519116
counter/1/0/0/0,289:1747635518801:,1747635519116
counter/1/0/0/0,290:1747635518801:,1747635519116
counter/1/0/0/0,291:1747635518801:,1747635519116
counter/1/0/0/0,292:1747635518801:,1747635519116
counter/1/0/0/0,293:1747635518801:,1747635519116
counter/1/0/0/0,294:1747635518801:,1747635519117
counter/1/0/0/0,295:1747635518801:,1747635519117
counter/1/0/0/0,296:1747635518801:,1747635519117
counter/1/0/0/0,297:1747635518801:,1747635519117
counter/1/0/0/0,298:1747635518801:,1747635519117
counter/1/0/0/0,299:1747635518801:,1747635519117
counter/1/0/0/0,300:1747635518801:,1747635519117
counter/1/0/0/0,301:1747635518801:,1747635519117
counter/1/0/0/0,302:1747635518801:,1747635519117
counter/1/0/0/0,303:1747635518801:,1747635519117
counter/1/0/0/0,304:1747635518801:,1747635519118
counter/1/0/0/0,305:1747635518801:,1747635519118
counter/1/0/0/0,306:1747635518801:,1747635519118
counter/1/0/0/0,307:1747635518801:,1747635519119
counter/1/0/0/0,308:1747635518801:,1747635519119
counter/1/0/0/0,309:1747635518801:,1747635519119
counter/1/0/0/0,310:1747635518801:,1747635519119
counter/1/0/0/0,311:1747635518801:,1747635519119
counter/1/0/0/0,312:1747635518801:,1747635519119
counter/1/0/0/0,313:1747635518801:,1747635519119
counter/1/0/0/0,314:1747635518801:,1747635519119
counter/1/0/0/0,315:1747635518801:,1747635519119
counter/1/0/0/0,316:1747635518801:,1747635519119
counter/1/0/0/0,317:1747635518801:,1747635519119
counter/1/0/0/0,318:1747635518801:,1747635519119
counter/1/0/0/0,319:1747635518801:,1747635519120
counter/1/0/0/0,320:1747635518801:,1747635519120
counter/1/0/0/0,321:1747635518801:,1747635519120
counter/1/0/0/0,322:1747635518801:,1747635519120
counter/1/0/0/0,323:1747635518801:,1747635519120
counter/1/0/0/0,324:1747635518801:,1747635519120
counter/1/0/0/0,325:1747635518802:,1747635519120
counter/1/0/0/0,326:1747635518802:,1747635519120
counter/1/0/0/0,327:1747635518802:,1747635519120
counter/1/0/0/0,328:1747635518802:,1747635519120
counter/1/0/0/0,329:1747635518802:,1747635519120
counter/1/0/0/0,330:1747635518802:,1747635519120
counter/1/0/0/0,331:1747635518802:,1747635519120
counter/1/0/0/0,332:1747635518802:,1747635519120
counter/1/0/0/0,333:1747635518802:,1747635519120
counter/1/0/0/0,334:1747635518802:,1747635519120
counter/1/0/0/0,335:1747635518802:,1747635519121
counter/1/0/0/0,336:1747635518802:,1747635519121
counter/1/0/0/0,337:1747635518802:,1747635519121
counter/1/0/0/0,338:1747635518802:,1747635519121
counter/1/0/0/0,339:1747635518802:,1747635519121
counter/1/0/0/0,340:1747635518802:,1747635519121
counter/1/0/0/0,341:1747635518802:,1747635519121
counter/1/0/0/0,342:1747635518802:,1747635519121
counter/1/0/0/0,343:1747635518802:,1747635519121
counter/1/0/0/0,344:1747635518802:,1747635519121
counter/1/0/0/0,345:1747635518802:,1747635519121
counter/1/0/0/0,346:1747635518802:,1747635519121
counter/1/0/0/0,347:1747635518802:,1747635519121
counter/1/0/0/0,348:1747635518802:,1747635519121
counter/1/0/0/0,349:1747635518802:,1747635519121
counter/1/0/0/0,350:1747635518802:,1747635519121
counter/1/0/0/0,351:1747635518802:,1747635519122
counter/1/0/0/0,352:1747635518802:,1747635519122
counter/1/0/0/0,353:1747635518802:,1747635519122
counter/1/0/0/0,354:1747635518802:,1747635519122
counter/1/0/0/0,355:1747635518802:,1747635519122
counter/1/0/0/0,356:1747635518802:,1747635519122
counter/1/0/0/0,357:1747635518802:,1747635519122
counter/1/0/0/0,358:1747635518802:,1747635519122
counter/1/0/0/0,359:1747635518802:,1747635519122
counter/1/0/0/0,360:1747635518802:,1747635519122
counter/1/0/0/0,361:1747635518802:,1747635519122
counter/1/0/0/0,362:1747635518802:,1747635519122
counter/1/0/0/0,363:1747635518802:,1747635519122
counter/1/0/0/0,364:1747635518802:,1747635519122
counter/1/0/0/0,365:1747635518802:,1747635519122
counter/1/0/0/0,366:1747635518802:,1747635519122
counter/1/0/0/0,367:1747635518802:,1747635519122
counter/1/0/0/0,368:1747635518802:,1747635519122
counter/1/0/0/0,369:1747635518802:,1747635519122
counter/1/0/0/0,370:1747635518803:,1747635519123
counter/1/0/0/0,371:1747635518803:,1747635519123
counter/1/0/0/0,372:1747635518803:,1747635519123
counter/1/0/0/0,373:1747635518803:,1747635519123
counter/1/0/0/0,374:1747635518803:,1747635519123
counter/1/0/0/0,375:1747635518803:,1747635519123
counter/1/0/0/0,376:1747635518803:,1747635519123
counter/1/0/0/0,377:1747635518803:,1747635519123
counter/1/0/0/0,378:1747635518803:,1747635519123
counter/1/0/0/0,379:1747635518803:,1747635519140
counter/1/0/0/0,380:1747635518803:,1747635519140
counter/1/0/0/0,381:1747635518803:,1747635519141
counter/1/0/0/0,382:1747635518803:,1747635519141
counter/1/0/0/0,383:1747635518803:,1747635519141
counter/1/0/0/0,384:1747635518803:,1747635519141
counter/1/0/0/0,385:1747635518803:,1747635519141
counter/1/0/0/0,386:1747635518803:,1747635519141
counter/1/0/0/0,387:1747635518803:,1747635519141
counter/1/0/0/0,388:1747635518803:,1747635519142
counter/1/0/0/0,389:1747635518803:,1747635519142
counter/1/0/0/0,390:1747635518803:,1747635519142
counter/1/0/0/0,391:1747635518803:,1747635519142
counter/1/0/0/0,392:1747635518803:,1747635519142
counter/1/0/0/0,393:1747635518803:,1747635519142
counter/1/0/0/0,394:1747635518803:,1747635519142
counter/1/0/0/0,395:1747635518803:,1747635519142
counter/1/0/0/0,396:1747635518803:,1747635519142
counter/1/0/0/0,397:1747635518803:,1747635519142
counter/1/0/0/0,398:1747635518803:,1747635519142
counter/1/0/0/0,399:1747635518803:,1747635519142
counter/1/0/0/0,400:1747635518803:,1747635519142
counter/1/0/0/0,401:1747635518803:,1747635519142
counter/1/0/0/0,402:1747635518803:,1747635519142
counter/1/0/0/0,403:1747635518803:,1747635519143
counter/1/0/0/0,404:1747635518803:,1747635519143
counter/1/0/0/0,405:1747635518803:,1747635519143
counter/1/0/0/0,406:1747635518803:,1747635519143
counter/1/0/0/0,407:1747635518803:,1747635519143
counter/1/0/0/0,408:1747635518803:,1747635519143
counter/1/0/0/0,409:1747635518803:,1747635519143
counter/1/0/0/0,410:1747635518803:,1747635519143
counter/1/0/0/0,411:1747635518803:,1747635519143
counter/1/0/0/0,412:1747635518804:,1747635519143
counter/1/0/0/0,413:1747635518804:,1747635519143
counter/1/0/0/0,414:1747635518804:,1747635519143
counter/1/0/0/0,415:1747635518804:,1747635519143
counter/1/0/0/0,416:1747635518804:,1747635519143
counter/1/0/0/0,417:1747635518804:,1747635519143
counter/1/0/0/0,418:1747635518804:,1747635519143
counter/1/0/0/0,419:1747635518804:,1747635519143
counter/1/0/0/0,420:1747635518804:,1747635519143
counter/1/0/0/0,421:1747635518804:,1747635519143
counter/1/0/0/0,422:1747635518804:,1747635519143
counter/1/0/0/0,423:1747635518804:,1747635519143
counter/1/0/0/0,424:1747635518804:,1747635519143
counter/1/0/0/0,425:1747635518804:,1747635519143
counter/1/0/0/0,426:1747635518804:,1747635519143
counter/1/0/0/0,427:1747635518804:,1747635519143
counter/1/0/0/0,428:1747635518804:,1747635519143
counter/1/0/0/0,429:1747635518804:,1747635519144
counter/1/0/0/0,430:1747635518804:,1747635519144
counter/1/0/0/0,431:1747635518804:,1747635519144
counter/1/0/0/0,432:1747635518804:,1747635519144
counter/1/0/0/0,433:1747635518804:,1747635519144
counter/1/0/0/0,434:1747635518804:,1747635519144
counter/1/0/0/0,435:1747635518804:,1747635519144
counter/1/0/0/0,436:1747635518804:,1747635519144
counter/1/0/0/0,437:1747635518804:,1747635519144
counter/1/0/0/0,438:1747635518804:,1747635519144
counter/1/0/0/0,439:1747635518804:,1747635519144
counter/1/0/0/0,440:1747635518804:,1747635519144
counter/1/0/0/0,441:1747635518804:,1747635519144
counter/1/0/0/0,442:1747635518804:,1747635519144
counter/1/0/0/0,443:1747635518804:,1747635519144
counter/1/0/0/0,444:1747635518804:,1747635519144
counter/1/0/0/0,445:1747635518804:,1747635519144
counter/1/0/0/0,446:1747635518804:,1747635519144
counter/1/0/0/0,447:1747635518804:,1747635519144
counter/1/0/0/0,448:1747635518804:,1747635519144
counter/1/0/0/0,449:1747635518804:,1747635519144
counter/1/0/0/0,450:1747635518804:,1747635519144
counter/1/0/0/0,451:1747635518804:,1747635519144
counter/1/0/0/0,452:1747635518804:,1747635519144
counter/1/0/0/0,453:1747635518804:,1747635519144
counter/1/0/0/0,454:1747635518804:,1747635519145
counter/1/0/0/0,455:1747635518804:,1747635519145
counter/1/0/0/0,456:1747635518804:,1747635519145
counter/1/0/0/0,457:1747635518804:,1747635519145
counter/1/0/0/0,458:1747635518804:,1747635519145
counter/1/0/0/0,459:1747635518804:,1747635519145
counter/1/0/0/0,460:1747635518805:,1747635519145
counter/1/0/0/0,461:1747635518805:,1747635519145
counter/1/0/0/0,462:1747635518805:,1747635519145
counter/1/0/0/0,463:1747635518805:,1747635519145
counter/1/0/0/0,464:1747635518805:,1747635519145
counter/1/0/0/0,465:1747635518805:,1747635519145
counter/1/0/0/0,466:1747635518805:,1747635519145
counter/1/0/0/0,467:1747635518805:,1747635519145
counter/1/0/0/0,468:1747635518805:,1747635519145
counter/1/0/0/0,469:1747635518805:,1747635519145
counter/1/0/0/0,470:1747635518805:,1747635519145
counter/1/0/0/0,471:1747635518805:,1747635519145
counter/1/0/0/0,472:1747635518805:,1747635519145
counter/1/0/0/0,473:1747635518805:,1747635519145
counter/1/0/0/0,474:1747635518805:,1747635519145
counter/1/0/0/0,475:1747635518805:,1747635519145
counter/1/0/0/0,476:1747635518805:,1747635519145
counter/1/0/0/0,477:1747635518805:,1747635519145
counter/1/0/0/0,478:1747635518805:,1747635519145
counter/1/0/0/0,479:1747635518805:,1747635519145
counter/1/0/0/0,480:1747635518805:,1747635519145
counter/1/0/0/0,481:1747635518805:,1747635519146
counter/1/0/0/0,482:1747635518805:,1747635519146
counter/1/0/0/0,483:1747635518805:,1747635519146
counter/1/0/0/0,484:1747635518805:,1747635519146
counter/1/0/0/0,485:1747635518805:,1747635519146
counter/1/0/0/0,486:1747635518805:,1747635519146
counter/1/0/0/0,487:1747635518805:,1747635519146
counter/1/0/0/0,488:1747635518805:,1747635519146
counter/1/0/0/0,489:1747635518805:,1747635519146
counter/1/0/0/0,490:1747635518805:,1747635519146
counter/1/0/0/0,491:1747635518805:,1747635519146
counter/1/0/0/0,492:1747635518805:,1747635519146
counter/1/0/0/0,493:1747635518805:,1747635519146
counter/1/0/0/0,494:1747635518805:,1747635519146
counter/1/0/0/0,495:1747635518805:,1747635519146
counter/1/0/0/0,496:1747635518805:,1747635519146
counter/1/0/0/0,497:1747635518805:,1747635519146
counter/1/0/0/0,498:1747635518805:,1747635519146
